1.000000000000000000e+00 1.999960521764325601e-03
1.001051440977259510e+00 1.999960438705076018e-03
1.002103987482647396e+00 1.999960355471081669e-03
1.003157640678561835e+00 1.999960272061974357e-03
1.004212401728622028e+00 1.999960188477385888e-03
1.005268271797671531e+00 1.999960104716946331e-03
1.006325252051778474e+00 1.999960020780287492e-03
1.007383343658236674e+00 1.999959936667036406e-03
1.008442547785567411e+00 1.999959852376823576e-03
1.009502865603520982e+00 1.999959767909276036e-03
1.010564298283077367e+00 1.999959683264019520e-03
1.011626846996447560e+00 1.999959598440682364e-03
1.012690512917075347e+00 1.999959513438888132e-03
1.013755297219638196e+00 1.999959428258262558e-03
1.014821201080048807e+00 1.999959342898428340e-03
1.015888225675456003e+00 1.999959257359009476e-03
1.016956372184246504e+00 1.999959171639627362e-03
1.018025641786046043e+00 1.999959085739904264e-03
1.019096035661720689e+00 1.999958999659459842e-03
1.020167554993377967e+00 1.999958913397915060e-03
1.021240200964368627e+00 1.999958826954887844e-03
1.022313974759287092e+00 1.999958740329996557e-03
1.023388877563973898e+00 1.999958653522859557e-03
1.024464910565516362e+00 1.999958566533092171e-03
1.025542074952249250e+00 1.999958479360311025e-03
1.026620371913757657e+00 1.999958392004131010e-03
1.027699802640877014e+00 1.999958304464166149e-03
1.028780368325695083e+00 1.999958216740029601e-03
1.029862070161552845e+00 1.999958128831334087e-03
1.030944909343045834e+00 1.999958040737691463e-03
1.032028887066026135e+00 1.999957952458713151e-03
1.033114004527602603e+00 1.999957863994007972e-03
1.034200262926143532e+00 1.999957775343186046e-03
1.035287663461276653e+00 1.999957686505855758e-03
1.036376207333890909e+00 1.999957597481625497e-03
1.037465895746138456e+00 1.999957508270100177e-03
1.038556729901435105e+00 1.999957418870887318e-03
1.039648711004461878e+00 1.999957329283591836e-03
1.040741840261167006e+00 1.999957239507817782e-03
1.041836118878765927e+00 1.999957149543168337e-03
1.042931548065743952e+00 1.999957059389247116e-03
1.044028129031856933e+00 1.999956969045655567e-03
1.045125862988132370e+00 1.999956878511994270e-03
1.046224751146871634e+00 1.999956787787863371e-03
1.047324794721650632e+00 1.999956696872862583e-03
1.048425994927320692e+00 1.999956605766590317e-03
1.049528352980011237e+00 1.999956514468644118e-03
1.050631870097129994e+00 1.999956422978620228e-03
1.051736547497364782e+00 1.999956331296115757e-03
1.052842386400684838e+00 1.999956239420724348e-03
1.053949388028342149e+00 1.999956147352041809e-03
1.055057553602872567e+00 1.999956055089660047e-03
1.056166884348097579e+00 1.999955962633172268e-03
1.057277381489125645e+00 1.999955869982170380e-03
1.058389046252352861e+00 1.999955777136244554e-03
1.059501879865465179e+00 1.999955684094985395e-03
1.060615883557439076e+00 1.999955590857981341e-03
1.061731058558543550e+00 1.999955497424820827e-03
1.062847406100341008e+00 1.999955403795090989e-03
1.063964927415688599e+00 1.999955309968378964e-03
1.065083623738740437e+00 1.999955215944270153e-03
1.066203496304947151e+00 1.999955121722349089e-03
1.067324546351059444e+00 1.999955027302199005e-03
1.068446775115127867e+00 1.999954932683404001e-03
1.069570183836504595e+00 1.999954837865545575e-03
1.070694773755844986e+00 1.999954742848205225e-03
1.071820546115109352e+00 1.999954647630963148e-03
1.072947502157563404e+00 1.999954552213398674e-03
1.074075643127780033e+00 1.999954456595090264e-03
1.075204970271640859e+00 1.999954360775616381e-03
1.076335484836337342e+00 1.999954264754553318e-03
1.077467188070372561e+00 1.999954168531476936e-03
1.078600081223562324e+00 1.999954072105962662e-03
1.079734165547036051e+00 1.999953975477583752e-03
1.080869442293239224e+00 1.999953878645913900e-03
1.082005912715933826e+00 1.999953781610525928e-03
1.083143578070200341e+00 1.999953684370990494e-03
1.084282439612438642e+00 1.999953586926879121e-03
1.085422498600369989e+00 1.999953489277760295e-03
1.086563756293037697e+00 1.999953391423203806e-03
1.087706213950809131e+00 1.999953293362776406e-03
1.088849872835376598e+00 1.999953195096045716e-03
1.089994734209759564e+00 1.999953096622578055e-03
1.091140799338304657e+00 1.999952997941937573e-03
1.092288069486688551e+00 1.999952899053689288e-03
1.093436545921918412e+00 1.999952799957395184e-03
1.094586229912333675e+00 1.999952700652619843e-03
1.095737122727607371e+00 1.999952601138922214e-03
1.096889225638747467e+00 1.999952501415864278e-03
1.098042539918098415e+00 1.999952401483005415e-03
1.099197066839342263e+00 1.999952301339904138e-03
1.100352807677500433e+00 1.999952200986117659e-03
1.101509763708935052e+00 1.999952100421204058e-03
1.102667936211349842e+00 1.999951999644717510e-03
1.103827326463792557e+00 1.999951898656213926e-03
1.104987935746655436e+00 1.999951797455247482e-03
1.106149765341676749e+00 1.999951696041370620e-03
1.107312816531942801e+00 1.999951594414135780e-03
1.108477090601889037e+00 1.999951492573094104e-03
1.109642588837301158e+00 1.999951390517795431e-03
1.110809312525316894e+00 1.999951288247789599e-03
1.111977262954427337e+00 1.999951185762624713e-03
1.113146441414478272e+00 1.999951083061848444e-03
1.114316849196671955e+00 1.999950980145006295e-03
1.115488487593568001e+00 1.999950877011644635e-03
1.116661357899084939e+00 1.999950773661307666e-03
1.117835461408502207e+00 1.999950670093539155e-03
1.119010799418460822e+00 1.999950566307881136e-03
1.120187373226965155e+00 1.999950462303875642e-03
1.121365184133384485e+00 1.999950358081063837e-03
1.122544233438454331e+00 1.999950253638984286e-03
1.123724522444277785e+00 1.999950148977176420e-03
1.124906052454327066e+00 1.999950044095177935e-03
1.126088824773444630e+00 1.999949938992526093e-03
1.127272840707845170e+00 1.999949833668755554e-03
1.128458101565117166e+00 1.999949728123402281e-03
1.129644608654223115e+00 1.999949622355999199e-03
1.130832363285502185e+00 1.999949516366079667e-03
1.132021366770671778e+00 1.999949410153176177e-03
1.133211620422827526e+00 1.999949303716818619e-03
1.134403125556446623e+00 1.999949197056536884e-03
1.135595883487387825e+00 1.999949090171860861e-03
1.136789895532893668e+00 1.999948983062317838e-03
1.137985163011591361e+00 1.999948875727435970e-03
1.139181687243495000e+00 1.999948768166738642e-03
1.140379469550006242e+00 1.999948660379753142e-03
1.141578511253916517e+00 1.999948552366002420e-03
1.142778813679407701e+00 1.999948444125010296e-03
1.143980378152054111e+00 1.999948335656297118e-03
1.145183205998823839e+00 1.999948226959385403e-03
1.146387298548080302e+00 1.999948118033795068e-03
1.147592657129583360e+00 1.999948008879043424e-03
1.148799283074491528e+00 1.999947899494649954e-03
1.150007177715362205e+00 1.999947789880131103e-03
1.151216342386154556e+00 1.999947680035002884e-03
1.152426778422229958e+00 1.999947569958780008e-03
1.153638487160354220e+00 1.999947459650975885e-03
1.154851469938698250e+00 1.999947349111104358e-03
1.156065728096840051e+00 1.999947238338676669e-03
1.157281262975766278e+00 1.999947127333203192e-03
1.158498075917873349e+00 1.999947016094194736e-03
1.159716168266969660e+00 1.999946904621159073e-03
1.160935541368275814e+00 1.999946792913603975e-03
1.162156196568427280e+00 1.999946680971037213e-03
1.163378135215475284e+00 1.999946568792962658e-03
1.164601358658888364e+00 1.999946456378886780e-03
1.165825868249554365e+00 1.999946343728311281e-03
1.167051665339780886e+00 1.999946230840739594e-03
1.168278751283297945e+00 1.999946117715672555e-03
1.169507127435258642e+00 1.999946004352612296e-03
1.170736795152241161e+00 1.999945890751056183e-03
1.171967755792249433e+00 1.999945776910502879e-03
1.173200010714716246e+00 1.999945662830450617e-03
1.174433561280502802e+00 1.999945548510394591e-03
1.175668408851901825e+00 1.999945433949830431e-03
